name,gender,fathers_name,date_of_birth,class_id,email,phone,address,id
Malesh oberoi,Male,babu lal yadav oberoi,2016-11-18,CL000020,malesh.oberoi@hotmail.com,+918945414286,"517, Sahni Ganj, Bardhaman, Lucknow, Uttar Pradesh, India, 018943",ST000704
Sarvisvaran ahluwalia,Male,lala ram ahluwalia,2016-05-30,CL000020,sarvisvaran.ahluwalia@yahoo.com,+918234379250,"21, Sarma Path, Dewas, Mau, Uttar Pradesh, India, 344789",ST000705
Mokshal kansal,Male,radhesayam kansal,2017-02-26,CL000020,mokshal.kansal@hotmail.com,+918983414727,"H.No. 086, Borde Chowk, Orai, Shamli, Uttar Pradesh, India, 094685",ST000706
Chavrik panicker,Male,ikbal panicker,2014-10-28,CL000021,chavrik.panicker@hotmail.com,+916095681996,"13/848, Koshy Circle, Pimpri-Chinchwad, Shrawasti, Uttar Pradesh, India, 235159",ST000707
Akhalesh garach,Male,dhrampal garach,2014-12-25,CL000021,akhalesh.garach@yahoo.com,+917919668177,"69/594, Datta Road, Jalgaon, Siddharthnagar, Uttar Pradesh, India, 692776",ST000708
Saajanan dalvi,Male,dinesh dalvi,2014-09-28,CL000021,saajanan.dalvi@gmail.com,+919070033861,"28/10, Chandran Ganj, Gopalpur, Kannauj, Uttar Pradesh, India, 879131",ST000709
Tanuj kadam,Male,komal kadam,2014-08-11,CL000021,tanuj.kadam@hotmail.com,+918103224840,"H.No. 28, Chatterjee, Anantapur, Mau, Uttar Pradesh, India, 306211",ST000710
Dheenan watwe,Male,shahnwaj watwe,2015-10-31,CL000021,dheenan.watwe@gmail.com,+916927614031,"94/591, Arya Zila, Korba, Sitapur, Uttar Pradesh, India, 758489",ST000711
Abirani makwana,Female,suminder makwana,2015-01-22,CL000021,abirani.makwana@gmail.com,+916540323450,"09/438, Sabharwal Marg, Raipur, Pratapgarh, Uttar Pradesh, India, 104310",ST000712
Mausam sachdev,Female,gaurav sachdev,2015-10-27,CL000021,mausam.sachdev@yahoo.com,+916335279778,"99/720, Kalita Circle, Panihati, Hamirpur, Uttar Pradesh, India, 919385",ST000713
Bhagyavi thakore,Female,shambu gujar thakore,2014-09-29,CL000021,bhagyavi.thakore@gmail.com,+917208742227,"514, Gala Road, Tinsukia, Aligarh, Uttar Pradesh, India, 267930",ST000714
Tharishini irani,Female,pawan kumar irani,2015-08-07,CL000021,tharishini.irani@yahoo.com,+916545679947,"102, Sibal Zila, Ghaziabad, Lucknow, Uttar Pradesh, India, 749188",ST000715
Nishvan puthran,Male,jaffar puthran,2016-05-11,CL000021,nishvan.puthran@gmail.com,+919923738387,"H.No. 841, Master Chowk, Agra, Kaushambi, Uttar Pradesh, India, 046039",ST000716
Prajualraj prasade,Male,sandeep kumar prasade,2014-11-21,CL000021,prajualraj.prasade@hotmail.com,+918723577325,"H.No. 905, Mann Road, Nagercoil, Gorakhpur, Uttar Pradesh, India, 936040",ST000717
Manglesh vijayrania,Male,malchand vijayrania,2015-01-09,CL000021,manglesh.vijayrania@gmail.com,+917094949031,"H.No. 544, Savant Circle, Tenali, Mathura, Uttar Pradesh, India, 485936",ST000718
Nareshni thackeray,Female,gulshan thackeray,2015-09-25,CL000021,nareshni.thackeray@gmail.com,+918293441861,"09/16, Goda Ganj, Dhanbad, Jhansi, Uttar Pradesh, India, 169018",ST000719
Padamavati badgujar,Female,budh rai badgujar,2015-09-04,CL000021,padamavati.badgujar@yahoo.com,+918632424704,"H.No. 42, Bath Chowk, Gorakhpur, Bahraich, Uttar Pradesh, India, 638965",ST000720
Acira minhas,Female,ramu urf rambabu minhas,2014-11-18,CL000021,acira.minhas@gmail.com,+919765873966,"98, Ratti Circle, Jamalpur, Banda, Uttar Pradesh, India, 367675",ST000721
Priyosha gowarikar,Female,faizan gowarikar,2015-08-10,CL000021,priyosha.gowarikar@yahoo.com,+916791509207,"25/35, Korpal Nagar, Madurai, Varanasi, Uttar Pradesh, India, 835960",ST000722
Suresh bamnote,Male,md saeed bamnote,2016-01-27,CL000021,suresh.bamnote@hotmail.com,+919002347220,"467, Hegde Ganj, Etawah, Sultanpur, Uttar Pradesh, India, 956778",ST000723
Thushaanika kapre,Female,zuveb kapre,2015-03-18,CL000021,thushaanika.kapre@gmail.com,+918463550039,"91/981, Bala Chowk, Latur, Jhansi, Uttar Pradesh, India, 530963",ST000724
Eelamangai baweja,Female,sahil @ bhola baweja,2015-05-24,CL000021,eelamangai.baweja@gmail.com,+916271756336,"60/550, Gopal Marg, Dhanbad, Sitapur, Uttar Pradesh, India, 091707",ST000725
Prathit bhosale,Male,rajan @ nazibula khan bhosale,2014-10-13,CL000021,prathit.bhosale@yahoo.com,+917065035489,"81/710, Sanghvi Road, Khammam, Lalitpur, Uttar Pradesh, India, 857041",ST000726
Namika potdar,Female,manoj potdar,2015-06-08,CL000021,namika.potdar@gmail.com,+918228034120,"527, Chakraborty Road, Pondicherry, Raebareli, Uttar Pradesh, India, 274553",ST000727
Illakiyavan gohil,Male,samadh gohil,2015-02-25,CL000021,illakiyavan.gohil@gmail.com,+919030787584,"603, Atwal Zila, Jodhpur, Moradabad, Uttar Pradesh, India, 410103",ST000728
Thannavan watane,Male,rahul watane,2015-04-16,CL000021,thannavan.watane@gmail.com,+919182849814,"H.No. 295, Thakkar Circle, Mangalore, Auraiya, Uttar Pradesh, India, 945627",ST000729
Ishhani bhupathi,Female,bhupendar singh bhupathi,2015-01-02,CL000021,ishhani.bhupathi@gmail.com,+916283239146,"H.No. 53, Sarin Ganj, Buxar, Kaushambi, Uttar Pradesh, India, 258958",ST000730
Dharmadaas kumbhare,Male,rahul tiwari kumbhare,2015-01-11,CL000021,dharmadaas.kumbhare@gmail.com,+918929066556,"H.No. 22, Yogi Path, Jamshedpur, Firozabad, Uttar Pradesh, India, 530235",ST000731
"Nithilam engle, ingle",Female,chander bhan ingle,2016-02-09,CL000021,nithilam.ingle@gmail.com,+919026867261,"46, Aurora Circle, Satara, Sonbhadra, Uttar Pradesh, India, 064938",ST000732
Jaurush buty,Male,mo nadim buty,2015-12-03,CL000021,jaurush.buty@gmail.com,+918000584025,"10/209, Golla Zila, Jabalpur, Bulandshahr, Uttar Pradesh, India, 109008",ST000733
Taporaj thombre,Male,kouchu thombre,2016-03-16,CL000021,taporaj.thombre@yahoo.com,+918294647110,"17, Krishnamurthy Path, Nashik, Gorakhpur, Uttar Pradesh, India, 910601",ST000734
Mangalesh singhania,Male,guddu singhania,2016-04-08,CL000021,mangalesh.singhania@yahoo.com,+918479214773,"65/598, Bhalla Road, Danapur, Etah, Uttar Pradesh, India, 332795",ST000735
Danuya gadde,Female,mohmad shadi gadde,2015-05-20,CL000021,danuya.gadde@hotmail.com,+918471150418,"048, Arora Street, Bhusawal, Shrawasti, Uttar Pradesh, India, 416786",ST000736
Chakradhar tiwaskar,Male,deepak tiwaskar,2014-04-27,CL000022,chakradhar.tiwaskar@gmail.com,+919495025447,"H.No. 97, Barad Path, Surat, Saharanpur, Uttar Pradesh, India, 002294",ST000737
Dhavan chandani,Male,horam chandani,2014-01-20,CL000022,dhavan.chandani@yahoo.com,+917005910022,"12/79, Kannan Marg, Tinsukia, Lucknow, Uttar Pradesh, India, 530397",ST000738
Upakaar bawre,Male,kailash bawre,2015-03-17,CL000022,upakaar.bawre@gmail.com,+918353112067,"69, Kumar, Kolhapur, Jhansi, Uttar Pradesh, India, 447082",ST000739
Einthusha rathi,Female,sarain rathi,2015-03-11,CL000022,einthusha.rathi@yahoo.com,+916702074424,"46, Bath Ganj, Bhilwara, Unnao, Uttar Pradesh, India, 245185",ST000740
Thevakanthan yenugula,Male,mohd ayub yenugula,2014-02-03,CL000022,thevakanthan.yenugula@hotmail.com,+917860380738,"19/671, Tara Street, Giridih, Mainpuri, Uttar Pradesh, India, 538593",ST000741
Pranad palod,Male,imran khureshi palod,2015-02-03,CL000022,pranad.palod@yahoo.com,+916530967981,"H.No. 455, Korpal Circle, Mango, Ghaziabad, Uttar Pradesh, India, 927916",ST000742
Hardayal bhatti,Male,alim bhatti,2013-11-13,CL000022,hardayal.bhatti@gmail.com,+918518448397,"05/060, Gola Nagar, Visakhapatnam, Bijnor, Uttar Pradesh, India, 312776",ST000743
Vikiyananthen bangera,Male,vikash bangera,2015-02-08,CL000022,vikiyananthen.bangera@yahoo.com,+919765625898,"377, Dayal Road, Rampur, Unnao, Uttar Pradesh, India, 067536",ST000744
Yushani jadeja,Female,manoj jadeja,2015-05-13,CL000022,yushani.jadeja@gmail.com,+918694509367,"H.No. 769, Dugar Chowk, Saharsa, Faizabad, Uttar Pradesh, India, 711942",ST000745
Ashviya devgan,Female,surender nath saini devgan,2015-01-01,CL000022,ashviya.devgan@hotmail.com,+916975467242,"H.No. 94, Goswami Path, Sangli-Miraj & Kupwad, Budaun, Uttar Pradesh, India, 430470",ST000746
Tungabhadra wagle,Female,satya narayan bacchan wagle,2014-09-07,CL000022,tungabhadra.wagle@hotmail.com,+918744823281,"12/21, Rao Street, Proddatur, Fatehpur, Uttar Pradesh, India, 465895",ST000747
Chintamani unnithan,Male,kanheya unnithan,2015-04-19,CL000022,chintamani.unnithan@gmail.com,+917334723256,"40, Chowdhury Nagar, Varanasi, Mahoba, Uttar Pradesh, India, 083996",ST000748
Hindhavi vernekar,Female,ravinder dhaka vernekar,2014-12-11,CL000022,hindhavi.vernekar@gmail.com,+918109199548,"H.No. 31, Bali Circle, Bettiah, Gorakhpur, Uttar Pradesh, India, 179958",ST000749
Modak sahedev,Male,noor mhoomad sahedev,2013-06-04,CL000022,modak.sahedev@yahoo.com,+916541022779,"H.No. 82, Aggarwal Marg, Karaikudi, Sitapur, Uttar Pradesh, India, 101258",ST000750
Chad goswami,Male,gaurav goswami,2014-06-01,CL000022,chad.goswami@yahoo.com,+916103951416,"044, Jain Chowk, Karawal Nagar, Amroha, Uttar Pradesh, India, 153526",ST000751
Minal uplenchwar,Female,devender sharma uplenchwar,2013-11-11,CL000022,minal.uplenchwar@yahoo.com,+918053351911,"H.No. 32, Barad Circle, Jamalpur, Saharanpur, Uttar Pradesh, India, 377219",ST000752
Pradhaban hansraj,Male,khursid alam hansraj,2013-11-16,CL000022,pradhaban.hansraj@yahoo.com,+917371065481,"H.No. 418, Dyal Zila, Alappuzha, Mainpuri, Uttar Pradesh, India, 878946",ST000753
Devarajalu bharadwaj,Male,sameer bharadwaj,2013-06-06,CL000022,devarajalu.bharadwaj@yahoo.com,+917321436692,"89/87, Sandhu Street, Belgaum, Faizabad, Uttar Pradesh, India, 777207",ST000754
Tanesha pohnekar,Female,abhishek@chotu pohnekar,2013-10-08,CL000022,tanesha.pohnekar@gmail.com,+917814936950,"H.No. 27, Bhatti Chowk, Sikar, Rampur, Uttar Pradesh, India, 205271",ST000755
Abirany mehra,Female,padam singh mehra,2014-07-11,CL000022,abirany.mehra@gmail.com,+918912023883,"96, Chakrabarti, Kolhapur, Kanpur Dehat, Uttar Pradesh, India, 800703",ST000756
Carter potdukhe,Male,chet ram s/o ram chander potdukhe,2013-12-27,CL000022,carter.potdukhe@hotmail.com,+916209635147,"H.No. 450, Divan Marg, Bhilwara, Meerut, Uttar Pradesh, India, 309158",ST000757
Albion chahal,Male,dildar khan chahal,2014-06-09,CL000022,albion.chahal@gmail.com,+918184068952,"H.No. 449, Lall Marg, Dehri, Gonda, Uttar Pradesh, India, 404237",ST000758
Tarishi dua,Female,mnyak sharma / monu dua,2014-06-19,CL000022,tarishi.dua@gmail.com,+919172953457,"95, Sridhar Street, Imphal, Jaunpur, Uttar Pradesh, India, 103113",ST000759
Laahithri kumble,Female,madhu ram kumble,2015-05-16,CL000022,laahithri.kumble@yahoo.com,+916218449163,"09/224, Balakrishnan Ganj, Dibrugarh, Deoria, Uttar Pradesh, India, 732818",ST000760
Dayaakar kewalramani,Male,sunil kewalramani,2015-03-31,CL000022,dayaakar.kewalramani@hotmail.com,+917209459354,"98, Setty Road, Bangalore, Gonda, Uttar Pradesh, India, 958157",ST000761
Sweekar ray,Male,chand ray,2014-06-20,CL000022,sweekar.ray@hotmail.com,+918919704368,"42, Badami Circle, Chittoor, Sambhal, Uttar Pradesh, India, 253853",ST000762
Yugesha chowdhury,Female,raj kumar chowdhury,2014-08-30,CL000022,yugesha.chowdhury@hotmail.com,+919689855827,"H.No. 70, Cheema, Salem, Pilibhit, Uttar Pradesh, India, 712941",ST000763
Thiasmita shekhawat,Female,atul kumar @ rahul shekhawat,2014-02-03,CL000022,thiasmita.shekhawat@gmail.com,+918648728136,"895, Chander, Madanapalle, Lalitpur, Uttar Pradesh, India, 857164",ST000764
Divya dhingra,Female,rizwan dhingra,2014-11-17,CL000022,divya.dhingra@gmail.com,+919490943908,"H.No. 285, Basu, Bathinda, Balrampur, Uttar Pradesh, India, 955613",ST000765
Aaroojan anchan,Male,liyakat anchan,2014-06-14,CL000022,aaroojan.anchan@hotmail.com,+917345135681,"H.No. 255, Thakur, Hospet, Azamgarh, Uttar Pradesh, India, 518388",ST000766
Foolwati shelke,Female,nadeem shelke,2014-07-03,CL000022,foolwati.shelke@hotmail.com,+919402968962,"H.No. 13, Goel Circle, Ongole, Agra, Uttar Pradesh, India, 397892",ST000767
Donika thakersey,Female,manoj kumar thakersey,2014-06-04,CL000022,donika.thakersey@gmail.com,+918916851424,"H.No. 877, Biswas Ganj, Kalyan-Dombivli, Barabanki, Uttar Pradesh, India, 813962",ST000768
Athviha rehman,Female,jyoti ram rehman,2013-08-06,CL000022,athviha.rehman@hotmail.com,+919673230600,"20/47, Ghose Path, Ludhiana, Sitapur, Uttar Pradesh, India, 830852",ST000769
Mathi banjan,Male,mukesh chaudhary banjan,2013-11-17,CL000022,mathi.banjan@yahoo.com,+917005694036,"65/41, Banik Marg, Hajipur, Kanpur Dehat, Uttar Pradesh, India, 143466",ST000770
Jhosika juneja,Female,masheen yadav juneja,2015-03-02,CL000022,jhosika.juneja@yahoo.com,+917882283564,"71/082, Chokshi Path, Nellore, Gonda, Uttar Pradesh, India, 389111",ST000771
Neemalan karnatakkachu,Male,samir karnatakkachu,2014-04-13,CL000023,neemalan.karnatakkachu@gmail.com,+916265472448,"11/945, Bhargava Circle, Rohtak, Ghaziabad, Uttar Pradesh, India, 792895",ST000772
Yaarujan yeolekar,Male,rajiv bagoriya yeolekar,2013-05-10,CL000023,yaarujan.yeolekar@yahoo.com,+916648962278,"19/641, Bakshi Street, Bokaro, Saharanpur, Uttar Pradesh, India, 721170",ST000773
Durgaa vichare,Female,firoj ahmad vichare,2012-08-11,CL000023,durgaa.vichare@gmail.com,+916670025150,"190, Ghose Road, Bhind, Bahraich, Uttar Pradesh, India, 859235",ST000774
Vaishanyasri daftari,Female,gulshan kumar @ sonu daftari,2014-05-09,CL000023,vaishanyasri.daftari@yahoo.com,+918941537755,"73, Krishnan Ganj, Jhansi, Meerut, Uttar Pradesh, India, 724428",ST000775
Hirshaani lapalikar,Female,anuj sharma lapalikar,2014-03-07,CL000023,hirshaani.lapalikar@hotmail.com,+916433615002,"22/530, Viswanathan Street, Gaya, Saharanpur, Uttar Pradesh, India, 542320",ST000776
Dimp mule,Male,naresh kumar mule,2013-05-30,CL000023,dimp.mule@gmail.com,+918329307036,"840, Ghosh Road, Jalna, Pratapgarh, Uttar Pradesh, India, 860065",ST000777
Dharushana motwani,Female,rahul motwani,2013-01-05,CL000023,dharushana.motwani@yahoo.com,+917571371656,"20/245, Varghese Zila, Latur, Varanasi, Uttar Pradesh, India, 879007",ST000778
Kranth sarwe,Male,prem sarwe,2013-02-21,CL000023,kranth.sarwe@gmail.com,+919305187310,"03, Garg Circle, Tirupati, Kaushambi, Uttar Pradesh, India, 417492",ST000779
Rewashinee valecha,Female,roop singh valecha,2012-11-13,CL000023,rewashinee.valecha@hotmail.com,+919188175069,"53/127, Raja Street, Sambhal, Barabanki, Uttar Pradesh, India, 517465",ST000780
Thomas ghai,Male,ravinder ghai,2012-10-19,CL000023,thomas.ghai@yahoo.com,+918385815223,"H.No. 25, Sarna Chowk, Loni, Bulandshahr, Uttar Pradesh, India, 444089",ST000781
Abhim vijay,Male,ravi vijay,2012-08-26,CL000023,abhim.vijay@gmail.com,+918438484374,"H.No. 790, Reddy Marg, Pondicherry, Shahjahanpur, Uttar Pradesh, India, 982092",ST000782
Chetna ghatate,Female,akram rijwi ghatate,2013-07-24,CL000023,chetna.ghatate@gmail.com,+916842499239,"H.No. 38, Dey Path, Mango, Aligarh, Uttar Pradesh, India, 010750",ST000783
Vijayarangan ghai,Male,kalyan singh @kallu ghai,2014-04-28,CL000023,vijayarangan.ghai@gmail.com,+919133389103,"H.No. 376, Goda Nagar, Karnal, Bijnor, Uttar Pradesh, India, 910223",ST000784
Boobesh dugar,Male,ravi dugar,2012-07-17,CL000023,boobesh.dugar@gmail.com,+919267418223,"477, Sangha Marg, Chittoor, Pratapgarh, Uttar Pradesh, India, 144754",ST000785
Ajun pardesi,Male,son pal@ sonu kumar pardesi,2012-12-29,CL000023,ajun.pardesi@hotmail.com,+917301775485,"H.No. 242, Dutta Ganj, Tadepalligudem, Sant Kabir Nagar, Uttar Pradesh, India, 852549",ST000786
Balathevan rathi,Male,akash rathi,2013-08-23,CL000023,balathevan.rathi@gmail.com,+918565042307,"64/623, Bose Circle, Pali, Muzaffarnagar, Uttar Pradesh, India, 275360",ST000787
Veerendra phatak,Male,prince phatak,2013-08-10,CL000023,veerendra.phatak@gmail.com,+916913043002,"926, Randhawa Marg, Hajipur, Budaun, Uttar Pradesh, India, 302094",ST000788
Nalinakanthi guha,Female,rohit guha,2012-08-23,CL000023,nalinakanthi.guha@gmail.com,+918058590480,"39/028, Ganesan Ganj, Ujjain, Hamirpur, Uttar Pradesh, India, 699116",ST000789
Skandaguru kapse,Male,manjeet kumar kapse,2012-08-05,CL000023,skandaguru.kapse@hotmail.com,+917973656432,"88/652, Dass Ganj, Sambalpur, Deoria, Uttar Pradesh, India, 828756",ST000790
Priyalakshmi mudaliyar,Female,mangi lal mudaliyar,2013-03-03,CL000023,priyalakshmi.mudaliyar@yahoo.com,+917374039670,"30, Grewal Nagar, Faridabad, Aligarh, Uttar Pradesh, India, 505914",ST000791
Ranika thakur,Female,mohd. asif thakur,2013-11-22,CL000023,ranika.thakur@gmail.com,+919743670709,"47/77, Ganesh, Chandigarh, Mau, Uttar Pradesh, India, 505672",ST000792
Baalaraju shirke,Male,parvej shirke,2013-07-13,CL000023,baalaraju.shirke@yahoo.com,+917016648533,"05, Malhotra Circle, Dhule, Jhansi, Uttar Pradesh, India, 814385",ST000793
Aveena goyal,Female,narender goyal,2013-05-05,CL000023,aveena.goyal@yahoo.com,+919246483998,"76, Sama, Begusarai, Varanasi, Uttar Pradesh, India, 808278",ST000794
Angelie gayatri,Female,savan gayatri,2014-04-07,CL000023,angelie.gayatri@hotmail.com,+916834910932,"265, Kaul Marg, Kalyan-Dombivli, Sultanpur, Uttar Pradesh, India, 785661",ST000795
Divekar sobti,Male,sumit sobti,2013-07-29,CL000023,divekar.sobti@yahoo.com,+916886542453,"84/22, Khatri Nagar, Singrauli, Bhadohi, Uttar Pradesh, India, 275676",ST000796
Mathurya wadhavkar,Female,vijay kapoor wadhavkar,2012-11-28,CL000023,mathurya.wadhavkar@yahoo.com,+916053563645,"031, Bera Zila, Ranchi, Bhadohi, Uttar Pradesh, India, 744479",ST000797
Elenzhayian banthiya,Male,deepak kumar banthiya,2013-11-16,CL000023,elenzhayian.banthiya@hotmail.com,+917461569249,"26/524, Acharya Street, Vijayawada, Mainpuri, Uttar Pradesh, India, 127143",ST000798
Velavan pimplapure,Male,jakir pimplapure,2014-03-04,CL000023,velavan.pimplapure@yahoo.com,+918184760065,"H.No. 17, Gala Street, Surendranagar Dudhrej, Deoria, Uttar Pradesh, India, 562582",ST000799
Jeyanth dhake,Male,md aslam dhake,2014-01-13,CL000023,jeyanth.dhake@hotmail.com,+919794874912,"29/190, Arora Circle, Amritsar, Bareilly, Uttar Pradesh, India, 444765",ST000800
Kaaviniyal chandel,Female,jeetu chandel,2012-07-14,CL000023,kaaviniyal.chandel@hotmail.com,+919069710009,"H.No. 941, Raja Path, Warangal, Unnao, Uttar Pradesh, India, 620837",ST000801
Jeya marwaha,Female,sonu marwaha,2011-10-25,CL000024,jeya.marwaha@gmail.com,+916984852899,"H.No. 958, Vaidya Zila, Gaya, Saharanpur, Uttar Pradesh, India, 480253",ST000802
Ieswaran lele,Male,ashfaq lele,2013-03-30,CL000024,ieswaran.lele@yahoo.com,+916326305764,"209, Dass Path, Berhampore, Ghaziabad, Uttar Pradesh, India, 871263",ST000803
Vishnave wadhva,Female,suraj wadhva,2012-04-17,CL000024,vishnave.wadhva@yahoo.com,+917285353370,"H.No. 806, Bail Road, Dehradun, Fatehpur, Uttar Pradesh, India, 733621",ST000804
Kaustubh mahakale,Male,ganga ram mahakale,2012-05-16,CL000024,kaustubh.mahakale@hotmail.com,+919300234408,"395, Malhotra, Gaya, Kasganj, Uttar Pradesh, India, 872827",ST000805
Prerak aulakh,Male,vishal aulakh,2011-10-12,CL000024,prerak.aulakh@yahoo.com,+916602583942,"84, Viswanathan Chowk, Buxar, Ghaziabad, Uttar Pradesh, India, 248214",ST000806
Aanandini biyani,Female,naved ali biyani,2012-07-11,CL000024,aanandini.biyani@gmail.com,+919631173750,"40/68, Sandal Circle, Durgapur, Gorakhpur, Uttar Pradesh, India, 602067",ST000807
Pooveena kumble,Female,sanjay kumble,2012-01-01,CL000024,pooveena.kumble@yahoo.com,+918225189407,"H.No. 24, Majumdar Circle, Unnao, Bahraich, Uttar Pradesh, India, 299087",ST000808
Daleela ameer,Female,rakesh khatik ameer,2012-01-29,CL000024,daleela.ameer@gmail.com,+916264212085,"923, Kala Road, New Delhi, Hamirpur, Uttar Pradesh, India, 761833",ST000809
Dharmapathy tanna,Female,sanju tanna,2011-06-07,CL000024,dharmapathy.tanna@yahoo.com,+919173006757,"75/762, Ramanathan Road, Bokaro, Mirzapur, Uttar Pradesh, India, 373989",ST000810
Gajan veeranna,Male,mukesh kumar veeranna,2013-01-19,CL000024,gajan.veeranna@hotmail.com,+917068928436,"19/760, Karnik Nagar, Chandrapur, Deoria, Uttar Pradesh, India, 598632",ST000811
Parvinth sikarwar,Male,islamudin sikarwar,2011-07-21,CL000024,parvinth.sikarwar@gmail.com,+919675802056,"H.No. 381, Kibe Circle, Panchkula, Hathras, Uttar Pradesh, India, 844541",ST000812
Arnila devaiah,Female,akhilesh kumar devaiah,2012-03-12,CL000024,arnila.devaiah@hotmail.com,+917082213361,"H.No. 26, Basu Path, Loni, Jhansi, Uttar Pradesh, India, 885882",ST000813
Indraneel morea,Male,munna sanover morea,2013-02-06,CL000024,indraneel.morea@hotmail.com,+919378217403,"20/976, Koshy Zila, Guwahati, Pilibhit, Uttar Pradesh, India, 636421",ST000814
Jwalanth vaidya,Male,veeri singh vaidya,2011-09-05,CL000024,jwalanth.vaidya@gmail.com,+917778383810,"60, Koshy Marg, Thrissur, Budaun, Uttar Pradesh, India, 602883",ST000815
Paramaa bhavsar,Female,dauji bhavsar,2012-01-05,CL000024,paramaa.bhavsar@yahoo.com,+917844392294,"40/87, Bedi Circle, Nellore, Saharanpur, Uttar Pradesh, India, 511221",ST000816
Nirthikan dhone,Male,sandeep dhone,2012-11-28,CL000024,nirthikan.dhone@hotmail.com,+917164441397,"44/21, Venkataraman Street, Bijapur, Jaunpur, Uttar Pradesh, India, 605847",ST000817
Sitampalam visariya,Male,om parkash visariya,2012-05-10,CL000024,sitampalam.visariya@gmail.com,+919017937393,"17/32, Iyengar Ganj, Saharsa, Hathras, Uttar Pradesh, India, 840413",ST000818
Radhesharan annaladasula,Male,ashok kumar annaladasula,2011-07-25,CL000024,radhesharan.annaladasula@hotmail.com,+919643952287,"33, Kaur Circle, Kishanganj, Hathras, Uttar Pradesh, India, 278768",ST000819
Sushena sobti,Male,sarif mohammed sobti,2013-05-17,CL000024,sushena.sobti@yahoo.com,+917962683009,"94, Varkey Path, Agartala, Hamirpur, Uttar Pradesh, India, 232869",ST000820
Raguvaranthan gole,Male,waseem gole,2011-12-15,CL000024,raguvaranthan.gole@gmail.com,+919636754036,"740, Dave Nagar, Akola, Chandauli, Uttar Pradesh, India, 638356",ST000821
Miral ghadse,Female,ravindra singh ghadse,2013-02-23,CL000024,miral.ghadse@yahoo.com,+917453716421,"44, Sawhney Street, Latur, Kasganj, Uttar Pradesh, India, 723939",ST000822
Chiranth rastogi,Male,sandeep rastogi,2012-08-21,CL000024,chiranth.rastogi@yahoo.com,+916080254991,"H.No. 75, Divan Marg, Khora , Mahoba, Uttar Pradesh, India, 556532",ST000823
Aathesh inamdar,Male,mohd. manudeen inamdar,2012-04-25,CL000024,aathesh.inamdar@yahoo.com,+919795566197,"H.No. 71, Srinivasan Zila, Rourkela, Shrawasti, Uttar Pradesh, India, 805716",ST000824
Pavithraa raizada,Female,anurag raizada,2011-11-20,CL000024,pavithraa.raizada@yahoo.com,+917990249420,"289, Varty Circle, Ghaziabad, Mathura, Uttar Pradesh, India, 619993",ST000825
Kabilesh vaidya,Male,vrendra singh vaidya,2011-06-30,CL000024,kabilesh.vaidya@hotmail.com,+917895854538,"67/432, Keer Nagar, Naihati, Balrampur, Uttar Pradesh, India, 878138",ST000826
Namiya ashtikar,Female,danveer singh ashtikar,2011-12-03,CL000024,namiya.ashtikar@hotmail.com,+916090446504,"109, Baria Circle, Guwahati, Jhansi, Uttar Pradesh, India, 461113",ST000827
Baratha paul,Female,salauddin paul,2013-03-16,CL000024,baratha.paul@yahoo.com,+916224183609,"18, Doshi Chowk, Kanpur, Basti, Uttar Pradesh, India, 124999",ST000828
Kalaiyarasi chanana,Female,manoj singh chanana,2013-04-18,CL000024,kalaiyarasi.chanana@hotmail.com,+918698463456,"H.No. 19, Salvi Nagar, Kharagpur, Unnao, Uttar Pradesh, India, 865759",ST000829
Kanaka adhikane,Female,prateek kumar tiwari adhikane,2013-04-13,CL000024,kanaka.adhikane@gmail.com,+919576092367,"H.No. 080, Gade Street, Buxar, Saharanpur, Uttar Pradesh, India, 371154",ST000830
Dhairyashil barot,Male,vinay kumar bansal barot,2013-02-27,CL000024,dhairyashil.barot@gmail.com,+917363607530,"64, Lala Zila, Sasaram, Bhadohi, Uttar Pradesh, India, 749566",ST000831
Kalainangai shastri,Female,mho. majid shastri,2012-08-08,CL000024,kalainangai.shastri@hotmail.com,+917028607595,"H.No. 38, Anand Ganj, Kurnool, Kasganj, Uttar Pradesh, India, 796570",ST000832
Advaitha fansekar,Female,ayan @ akash fansekar,2012-09-20,CL000024,advaitha.fansekar@yahoo.com,+917854558641,"800, Taneja Road, Bangalore, Sultanpur, Uttar Pradesh, India, 192183",ST000833
Mohanen mohanty,Male,mohd  javed mohanty,2013-05-12,CL000024,mohanen.mohanty@hotmail.com,+916273561586,"H.No. 195, Kalla, Thiruvananthapuram, Moradabad, Uttar Pradesh, India, 524255",ST000834
Kirithigan apdev,Male,kheem singh apdev,2012-08-21,CL000024,kirithigan.apdev@yahoo.com,+917824798193,"59, Tank Zila, Moradabad, Saharanpur, Uttar Pradesh, India, 322568",ST000835
Yuvachandrika suman,Female,vikash @kaka suman,2012-10-29,CL000024,yuvachandrika.suman@yahoo.com,+919237755548,"80/257, Shenoy Circle, Udaipur, Azamgarh, Uttar Pradesh, India, 505504",ST000836
Muthusha kholkute,Female,ram lal dangi kholkute,2012-10-20,CL000024,muthusha.kholkute@yahoo.com,+919589140026,"02/157, Bail Ganj, Pondicherry, Sultanpur, Uttar Pradesh, India, 291470",ST000837
Agamiya ahlawat,Male,bhajan lal ahlawat,2010-08-23,CL000025,agamiya.ahlawat@gmail.com,+919723382621,"33/47, Baral Chowk, Saharanpur, Meerut, Uttar Pradesh, India, 530448",ST000838
